HouseNumber,Street,StreetSuffix,City,State,Zip,StreetName,Address,StateName,Zip4,AddressType,RBDI,Active,Fips,County,ResultCode,MAK
3,Rockrose,Way,Irvine,CA,92612,,3 Rockrose Way,California,2136.0,Street,Residential,Yes,6059,orange                   ,AS01,6322669527
3,Rockwood,,Irvine,CA,92614,,3 Rockwood,California,7406.0,Street,Residential,Yes,6059,orange                   ,AS01,6782902814
3,Rockwren,,Irvine,CA,92604,,3 Rockwren,California,3325.0,Street,Residential,Yes,6059,orange                   ,AS01,4594604293
3,Rocky,Gln,Irvine,CA,92603,,3 Rocky Gln,California,3422.0,Street,Residential,Yes,6059,orange                   ,AS01,8322112313
3,Rocky,Knl,Irvine,CA,92612,,3 Rocky Knl,California,3209.0,Street,Residential,Yes,6059,orange                   ,AS01,5968758496
3,Rosemary,,Irvine,CA,92604,,3 Rosemary,California,4539.0,Street,Residential,Yes,6059,orange                   ,AS01,7745699372
3,Rushingwind,,Irvine,CA,92614,,3 Rushingwind,California,7410.0,Street,Residential,Yes,6059,orange                   ,AS01,2444847867
3,Rustling Wind,,Irvine,CA,92612,,3 Rustling Wind,California,3210.0,Street,Residential,Yes,6059,orange                   ,AS01,7574449742
3,Sage,,Irvine,CA,92604,,3 Sage,California,4543.0,Street,Residential,Yes,6059,orange                   ,AS01,1093051438
3,Saint Paul,,Irvine,CA,92604,,3 Saint Paul,California,1940.0,Street,Residential,Yes,6059,orange                   ,AS01,3607791315
3,Salerno,,Irvine,CA,92614,,3 Salerno,California,5328.0,Street,Residential,Yes,6059,orange                   ,AS01,2720361834
3,Salina,,Irvine,CA,92614,,3 Salina,California,5388.0,Street,Residential,Yes,6059,orange                   ,AS01,5583491165
3,Salviati Aisle,,Irvine,CA,92606,,3 Salviati Aisle,California,8369.0,Street,Residential,Yes,6059,orange                   ,AS01,6173620356
3,Salvo,,Irvine,CA,92606,,3 Salvo,California,8913.0,Street,Residential,Yes,6059,orange                   ,AS01,4689907050
3,San Leon,,Irvine,CA,92606,,3 San Leon,California,8221.0,Street,Residential,Yes,6059,orange                   ,AS01,5033917954
3,San Marino,,Irvine,CA,92614,,3 San Marino,California,200.0,Street,Residential,Yes,6059,orange                   ,AS01,3968295697
3,San Ramon,Dr,Irvine,CA,92612,,3 San Ramon Dr,California,2900.0,Street,Residential,Yes,6059,orange                   ,AS01,4730568562
3,Sand,,Irvine,CA,92614,,3 Sand,California,7479.0,Street,Residential,Yes,6059,orange                   ,AS01,6131544904
3,Sanderling,,Irvine,CA,92604,,3 Sanderling,California,2806.0,Street,Residential,Yes,6059,orange                   ,AS01,7007389630
3,Sandpebble,,Irvine,CA,92603,,3 Sandpebble,California,3424.0,Street,Residential,Yes,6059,orange                   ,AS01,2717101754
3,Sandpiper,,Irvine,CA,92604,,3 Sandpiper,California,3646.0,Street,Residential,Yes,6059,orange                   ,AS01,3947131312
3,Santa Catalina Aisle,,Irvine,CA,92606,,3 Santa Catalina Aisle,California,851.0,Street,Residential,Yes,6059,orange                   ,AS01,6060314462
3,Santa Comba,,Irvine,CA,92606,,3 Santa Comba,California,8896.0,Street,Residential,Yes,6059,orange                   ,AS01,2918864658
3,Santa Cruz Aisle,,Irvine,CA,92606,,3 Santa Cruz Aisle,California,813.0,Street,Residential,Yes,6059,orange                   ,AS01,9699745724
3,Santa Eugenia,,Irvine,CA,92606,,3 Santa Eugenia,California,8871.0,Street,Residential,Yes,6059,orange                   ,AS01,9798199865
3,Santa Eulalia,,Irvine,CA,92606,,3 Santa Eulalia,California,8883.0,Street,Residential,Yes,6059,orange                   ,AS01,3658061729
3,Santa Luzia Aisle,,Irvine,CA,92606,,3 Santa Luzia Aisle,California,8888.0,Street,Residential,Yes,6059,orange                   ,AS01,7867714807
3,Santa Monica Aisle,,Irvine,CA,92606,,3 Santa Monica Aisle,California,8829.0,Street,Residential,Yes,6059,orange                   ,AS01,9429455057
3,Santa Rida,,Irvine,CA,92606,,3 Santa Rida,California,8872.0,Street,Residential,Yes,6059,orange                   ,AS01,4230576781
3,Santa Teresita,,Irvine,CA,92606,,3 S Santa Teresita,California,8895.0,Street,Residential,Yes,6059,orange                   ,AS01,2746393448
3,Santa Victoria Aisle,,Irvine,CA,92606,,3 Santa Victoria Aisle,California,8831.0,Street,Residential,Yes,6059,orange                   ,AS01,2475722887
3,Sarena,,Irvine,CA,92612,,3 Sarena,California,2915.0,Street,Residential,Yes,6059,orange                   ,AS01,6654131510
3,Saros,,Irvine,CA,92603,,3 Saros,California,5713.0,Street,Residential,Yes,6059,orange                   ,AS01,6284073963
3,Sassafras,,Irvine,CA,92618,,3 Sassafras,California,4062.0,Street,Residential,Yes,6059,orange                   ,AS01,2893278674
3,Satinwood,Way,Irvine,CA,92612,,3 Satinwood Way,California,2111.0,Street,Residential,Yes,6059,orange                   ,AS01,2457361804
3,Seadrift,,Irvine,CA,92604,,3 Seadrift,California,4676.0,Street,Residential,Yes,6059,orange                   ,AS01,8083978973
3,Seawind,,Irvine,CA,92614,,3 Seawind,California,7066.0,Street,Residential,Yes,6059,orange                   ,AS01,1043014940
3,Segura,,Irvine,CA,92612,,3 Segura,California,1726.0,Street,Residential,Yes,6059,orange                   ,AS01,1106782682
3,Senisa,,Irvine,CA,92612,,3 Senisa,California,2112.0,Street,Residential,Yes,6059,orange                   ,AS01,9870466669
3,Sevenoaks,,Irvine,CA,92603,,3 Sevenoaks,California,3450.0,Street,Residential,Yes,6059,orange                   ,AS01,5819798164
3,Shade Tree,,Irvine,CA,92603,,3 Shade Tree,California,136.0,Street,Residential,Yes,6059,orange                   ,AS01,6963192415
3,Shadowleaf,,Irvine,CA,92614,,3 Shadowleaf,California,7584.0,Street,Residential,Yes,6059,orange                   ,AS01,4753494606
3,Shasta,,Irvine,CA,92612,,3 Shasta,California,2223.0,Street,Residential,Yes,6059,orange                   ,AS01,3192530704
3,Shearwater,,Irvine,CA,92604,,3 Shearwater,California,4618.0,Street,Residential,Yes,6059,orange                   ,AS01,4201055262
3,Silent Night,,Irvine,CA,92612,,3 Silent Night,California,3269.0,Street,Residential,Yes,6059,orange                   ,AS01,1443962500
3,Silkleaf,,Irvine,CA,92614,,3 Silkleaf,California,5499.0,Street,Residential,Yes,6059,orange                   ,AS01,1695382393
3,Silver,Cres,Irvine,CA,92603,,3 Silver Cres,California,3605.0,Street,Residential,Yes,6059,orange                   ,AS01,2665822465
3,Silver,Crk,Irvine,CA,92603,,3 Silver Crk,California,3425.0,Street,Residential,Yes,6059,orange                   ,AS01,9067129320
3,Silver Fern,,Irvine,CA,92603,,3 Silver Fern,California,3707.0,Street,Residential,Yes,6059,orange                   ,AS01,6203943641
3,Silver Fir,,Irvine,CA,92604,,3 Silver Fir,California,4646.0,Street,Residential,Yes,6059,orange                   ,AS01,6423171007
3,Silverbreeze,,Irvine,CA,92614,,3 Silverbreeze,California,5414.0,Street,Residential,Yes,6059,orange                   ,AS01,4123761625
3,Silvermaple,,Irvine,CA,92618,,3 Silvermaple,California,4065.0,Street,Residential,Yes,6059,orange                   ,AS01,6158678388
3,Singingwood,,Irvine,CA,92614,,3 Singingwood,California,7097.0,Street,Residential,Yes,6059,orange                   ,AS01,5840631456
3,Skipper,,Irvine,CA,92604,,3 Skipper,California,1938.0,Street,Residential,Yes,6059,orange                   ,AS01,3074367169
3,Skycrest,,Irvine,CA,92603,,3 Skycrest,California,3624.0,Street,Residential,Yes,6059,orange                   ,AS01,8847543939
3,Skyline,,Irvine,CA,92603,,3 Skyline,California,3618.0,Street,Residential,Yes,6059,orange                   ,AS01,7685538275
3,Smokestone,,Irvine,CA,92614,,3 Smokestone,California,7429.0,Street,Residential,Yes,6059,orange                   ,AS01,8366037829
3,Snapdragon,,Irvine,CA,92604,,3 Snapdragon,California,2808.0,Street,Residential,Yes,6059,orange                   ,AS01,5171164147
3,Snowapple,,Irvine,CA,92614,,3 Snowapple,California,7412.0,Street,Residential,Yes,6059,orange                   ,AS01,3044517135
3,Snowberry,,Irvine,CA,92604,,3 Snowberry,California,2809.0,Street,Residential,Yes,6059,orange                   ,AS01,2524259286
3,Soaring Hawk,,Irvine,CA,92614,,3 Soaring Hawk,California,7464.0,Street,Residential,Yes,6059,orange                   ,AS01,8704538193
3,Solana,,Irvine,CA,92612,,3 Solana,California,4678.0,Street,Residential,Yes,6059,orange                   ,AS01,6524822588
3,Songsparrow,,Irvine,CA,92604,,3 Songsparrow,California,3267.0,Street,Residential,Yes,6059,orange                   ,AS01,3985176353
3,Southbrook,,Irvine,CA,92604,,3 Southbrook,California,3709.0,Street,Residential,Yes,6059,orange                   ,AS01,4083339590
3,Southsand,,Irvine,CA,92614,,3 Southsand,California,7414.0,Street,Residential,Yes,6059,orange                   ,AS01,2114988296
3,Southwind,,Irvine,CA,92614,,3 Southwind,California,7095.0,Street,Residential,Yes,6059,orange                   ,AS01,5863060858
3,Sovente,,Irvine,CA,92606,,3 Sovente,California,830.0,Street,Residential,Yes,6059,orange                   ,AS01,5422263013
3,Sparrowhawk,,Irvine,CA,92604,,3 Sparrowhawk,California,3225.0,Street,Residential,Yes,6059,orange                   ,AS01,2198686599
3,Sparta,,Irvine,CA,92614,,3 Sparta,California,237.0,Street,Residential,Yes,6059,orange                   ,AS01,4011387197
3,Spicewood,Way,Irvine,CA,92612,,3 Spicewood Way,California,2721.0,Street,Residential,Yes,6059,orange                   ,AS01,3639447881
3,Spinnaker,,Irvine,CA,92614,,3 Spinnaker,California,7062.0,Street,Residential,Yes,6059,orange                   ,AS01,7031189781
3,Spring Buck,,Irvine,CA,92614,,3 Spring Buck,California,7431.0,Street,Residential,Yes,6059,orange                   ,AS01,1771461814
3,Springbrook,,Irvine,CA,92614,,3 Springbrook S,California,7516.0,Street,Residential,Yes,6059,orange                   ,AS01,6398389696
3,Springfield,,Irvine,CA,92604,,3 Springfield,California,1939.0,Street,Residential,Yes,6059,orange                   ,AS01,7153154865
3,Springflower,,Irvine,CA,92614,,3 Springflower,California,7588.0,Street,Residential,Yes,6059,orange                   ,AS01,2031391504
3,Springwater,,Irvine,CA,92604,,3 Springwater,California,4668.0,Street,Residential,Yes,6059,orange                   ,AS01,6036532742
3,Springwood,,Irvine,CA,92604,,3 Springwood,California,4650.0,Street,Residential,Yes,6059,orange                   ,AS01,1603409743
3,Spruce Tree,Ln,Irvine,CA,92612,,3 Spruce Tree Ln,California,2219.0,Street,Residential,Yes,6059,orange                   ,AS01,5956868262
3,Staghorn,,Irvine,CA,92618,,3 Staghorn,California,4077.0,Street,Residential,Yes,6059,orange                   ,AS01,8389082880
3,Stanford,Ct,Irvine,CA,92612,,3 Stanford Ct,California,1665.0,Street,Residential,Yes,6059,orange                   ,AS01,6892690548
3,Star Thistle,,Irvine,CA,92604,,3 Star Thistle,California,2828.0,Street,Residential,Yes,6059,orange                   ,AS01,1587029670
3,Stardust,,Irvine,CA,92603,,3 Stardust,California,3769.0,Street,Residential,Yes,6059,orange                   ,AS01,7380504166
3,Starfall,,Irvine,CA,92603,,3 Starfall,California,3771.0,Street,Residential,Yes,6059,orange                   ,AS01,1596164700
3,Starflower,,Irvine,CA,92604,,3 Starflower,California,4559.0,Street,Residential,Yes,6059,orange                   ,AS01,2226257997
3,Starshine,,Irvine,CA,92603,,3 Starshine,California,3785.0,Street,Residential,Yes,6059,orange                   ,AS01,2015015353
3,Stillwater,,Irvine,CA,92603,,3 Stillwater,California,3426.0,Street,Residential,Yes,6059,orange                   ,AS01,3355135903
3,Stonepine,,Irvine,CA,92604,,3 Stonepine,California,3104.0,Street,Residential,Yes,6059,orange                   ,AS01,9053505116
3,Stonewood,,Irvine,CA,92604,,3 Stonewood,California,3240.0,Street,Residential,Yes,6059,orange                   ,AS01,9992111008
3,Sugar,Pnes,Irvine,CA,92604,,3 Sugar Pnes,California,4669.0,Street,Residential,Yes,6059,orange                   ,AS01,9232319006
3,Summer Breeze,,Irvine,CA,92603,,3 Summer Breeze,California,3765.0,Street,Residential,Yes,6059,orange                   ,AS01,9310847977
3,Summerfield,,Irvine,CA,92614,,3 Summerfield,California,7534.0,Street,Residential,Yes,6059,orange                   ,AS01,9565740725
3,Summerset,,Irvine,CA,92603,,3 Summerset,California,3754.0,Street,Residential,Yes,6059,orange                   ,AS01,6335030538
3,Summit,,Irvine,CA,92603,,3 Summit,California,3625.0,Street,Residential,Yes,6059,orange                   ,AS01,4292812906
3,Sunburst,,Irvine,CA,92603,,3 Sunburst,California,3607.0,Street,Residential,Yes,6059,orange                   ,AS01,5703456673
3,Suncreek,,Irvine,CA,92604,,3 Suncreek,California,4619.0,Street,Residential,Yes,6059,orange                   ,AS01,4623757686
3,Sunflower,,Irvine,CA,92604,,3 Sunflower,California,2830.0,Street,Residential,Yes,6059,orange                   ,AS01,7073831830
3,Sunlight,,Irvine,CA,92603,,3 Sunlight,California,3723.0,Street,Residential,Yes,6059,orange                   ,AS01,7261802689
3,Sunpeak,,Irvine,CA,92603,,3 Sunpeak,California,5702.0,Street,Residential,Yes,6059,orange                   ,AS01,6901707328
3,Sunridge,,Irvine,CA,92604,,3 Sunridge,California,2834.0,Street,Residential,Yes,6059,orange                   ,AS01,2808265418
3,Sunriver,,Irvine,CA,92614,,3 Sunriver,California,5402.0,Street,Residential,Yes,6059,orange                   ,AS01,2051380816
3,Sunrose,,Irvine,CA,92603,,3 Sunrose,California,3709.0,Street,Residential,Yes,6059,orange                   ,AS01,7410959984
3,Sunset,Riv,Irvine,CA,92604,,3 Sunset Riv,California,3094.0,Street,Residential,Yes,6059,orange                   ,AS01,3411177777
3,Sunshine,,Irvine,CA,92603,,3 Sunshine,California,3735.0,Street,Residential,Yes,6059,orange                   ,AS01,1937808825
3,Sunup,,Irvine,CA,92603,,3 Sunup,California,3759.0,Street,Residential,Yes,6059,orange                   ,AS01,9097761236
3,Sutton,,Irvine,CA,92618,,3 Sutton,California,4048.0,Street,Residential,Yes,6059,orange                   ,AS01,6316076876
3,Swallowtail,,Irvine,CA,92604,,3 Swallowtail,California,1941.0,Street,Residential,Yes,6059,orange                   ,AS01,9776139138
3,Sweet Clover,,Irvine,CA,92604,,3 Sweet Clover,California,2810.0,Street,Residential,Yes,6059,orange                   ,AS01,5917796062
3,Sweet Rain,,Irvine,CA,92614,,3 Sweet Rain,California,7418.0,Street,Residential,Yes,6059,orange                   ,AS01,5228462820
3,Taggert,,Irvine,CA,92603,,3 Taggert,California,3457.0,Street,Residential,Yes,6059,orange                   ,AS01,4579549831
3,Tall Oak,,Irvine,CA,92603,,3 Tall Oak,California,4213.0,Street,Residential,Yes,6059,orange                   ,AS01,9346799981
3,Tangerine,,Irvine,CA,92618,,3 Tangerine,California,4563.0,Street,Residential,Yes,6059,orange                   ,AS01,1063039470
3,Tanglewood,Dr,Irvine,CA,92604,,3 Tanglewood Dr,California,4532.0,Street,Residential,Yes,6059,orange                   ,AS01,8804581496
3,Teakwood,,Irvine,CA,92612,,3 Teakwood,California,2807.0,Street,Residential,Yes,6059,orange                   ,AS01,4447289474
3,Teal,,Irvine,CA,92604,,3 Teal,California,4526.0,Street,Residential,Yes,6059,orange                   ,AS01,6687424111
3,Terraza,,Irvine,CA,92614,,3 Terraza,California,8111.0,Street,Residential,Yes,6059,orange                   ,AS01,7272429175
3,Thicket,,Irvine,CA,92614,,3 Thicket,California,5485.0,Street,Residential,Yes,6059,orange                   ,AS01,1038893136
3,Thornwood,,Irvine,CA,92604,,3 Thornwood,California,3227.0,Street,Residential,Yes,6059,orange                   ,AS01,8377223345
3,Thunder,Trl,Irvine,CA,92614,,3 Thunder Trl,California,7419.0,Street,Residential,Yes,6059,orange                   ,AS01,7153160537
3,Tiara,,Irvine,CA,92614,,3 Tiara,California,7310.0,Street,Residential,Yes,6059,orange                   ,AS01,9810460928
3,Tidewater,,Irvine,CA,92614,,3 Tidewater,California,7447.0,Street,Residential,Yes,6059,orange                   ,AS01,5540975584
3,Tidewind,,Irvine,CA,92603,,3 Tidewind,California,4790.0,Street,Residential,Yes,6059,orange                   ,AS01,2583225115
3,Tiger,,Irvine,CA,92604,,3 Tiger,California,1942.0,Street,Residential,Yes,6059,orange                   ,AS01,1216546744
3,Timberline,,Irvine,CA,92604,,3 Timberline,California,3055.0,Street,Residential,Yes,6059,orange                   ,AS01,6483212210
3,Titan,,Irvine,CA,92603,,3 Titan,California,5716.0,Street,Residential,Yes,6059,orange                   ,AS01,6551811228
3,Topeka,,Irvine,CA,92604,,3 Topeka,California,2511.0,Street,Residential,Yes,6059,orange                   ,AS01,1272919516
3,Torrigiani Aisle,,Irvine,CA,92606,,3 Torrigiani Aisle,California,8370.0,Street,Residential,Yes,6059,orange                   ,AS01,9978488486
3,Tortoise Shell,,Irvine,CA,92604,,3 Tortoise Shell,California,1943.0,Street,Residential,Yes,6059,orange                   ,AS01,8740702021
3,Tortuga,,Irvine,CA,92606,,3 Tortuga,California,882.0,Street,Residential,Yes,6059,orange                   ,AS01,6262372124
3,Toscany,,Irvine,CA,92614,,3 Toscany,California,248.0,Street,Residential,Yes,6059,orange                   ,AS01,2046881676
4,Acacia Tree,Ln,Irvine,CA,92612,,4 Acacia Tree Ln,California,2201.0,Street,Residential,Yes,6059,orange                   ,AS01,7796993660
4,Acorn,,Irvine,CA,92604,,4 Acorn,California,3306.0,Street,Residential,Yes,6059,orange                   ,AS01,4270504701
4,Acropolis Aisle,,Irvine,CA,92614,,4 Acropolis Aisle,California,275.0,Street,Residential,Yes,6059,orange                   ,AS01,9732296830
4,Adelante,,Irvine,CA,92614,,4 Adelante,California,5314.0,Street,Residential,Yes,6059,orange                   ,AS01,8044653188
4,Admiral,,Irvine,CA,92604,,4 Admiral,California,1902.0,Street,Residential,Yes,6059,orange                   ,AS01,6415165397
4,Agostino,,Irvine,CA,92614,,4 Agostino,California,8412.0,Street,Residential,Yes,6059,orange                   ,AS01,1961294759
4,Alaris Aisle,,Irvine,CA,92614,,4 Alaris Aisle,California,268.0,Street,Residential,Yes,6059,orange                   ,AS01,6983124392
4,Albany,,Irvine,CA,92604,,4 Albany,California,1903.0,Street,Residential,Yes,6059,orange                   ,AS01,9065131065
4,Alcamo,,Irvine,CA,92614,,4 Alcamo,California,5333.0,Street,Residential,Yes,6059,orange                   ,AS01,4853781416
4,Alcira,,Irvine,CA,92614,,4 Alcira,California,239.0,Street,Residential,Yes,6059,orange                   ,AS01,8428123660
4,Alcoba,,Irvine,CA,92614,,4 Alcoba,California,8424.0,Street,Residential,Yes,6059,orange                   ,AS01,2074280337
4,Alderberry,,Irvine,CA,92604,,4 Alderberry,California,4657.0,Street,Residential,Yes,6059,orange                   ,AS01,4352672919
4,Alderbrook,,Irvine,CA,92604,,4 Alderbrook,California,3641.0,Street,Residential,Yes,6059,orange                   ,AS01,3778334340
4,Aldergrove,,Irvine,CA,92604,,4 Aldergrove,California,3368.0,Street,Residential,Yes,6059,orange                   ,AS01,9763226925
4,Alexandria,,Irvine,CA,92614,,4 Alexandria,California,228.0,Street,Residential,Yes,6059,orange                   ,AS01,2151292343
4,Alicante Aisle,,Irvine,CA,92614,,4 Alicante Aisle,California,5924.0,Street,Residential,Yes,6059,orange                   ,AS01,5384470624
4,Almador,,Irvine,CA,92614,,4 Almador,California,8401.0,Street,Residential,Yes,6059,orange                   ,AS01,5784848406
4,Almeria,,Irvine,CA,92614,,4 Almeria,California,5347.0,Street,Residential,Yes,6059,orange                   ,AS01,5453049425
4,Almond Tree,Ln,Irvine,CA,92612,,4 Almond Tree Ln,California,2230.0,Street,Residential,Yes,6059,orange                   ,AS01,2912774251
4,Amberleaf,,Irvine,CA,92614,,4 Amberleaf,California,7916.0,Street,Residential,Yes,6059,orange                   ,AS01,6028613151
4,Amberwood,,Irvine,CA,92604,,4 Amberwood,California,3102.0,Street,Residential,Yes,6059,orange                   ,AS01,7008124270
4,Andissa,,Irvine,CA,92614,,4 Andissa,California,5391.0,Street,Residential,Yes,6059,orange                   ,AS01,3977927156
4,Angell,St,Irvine,CA,92612,,4 Angell St,California,2121.0,Street,Residential,Yes,6059,orange                   ,AS01,4825744909
4,Antares,,Irvine,CA,92603,,4 Antares,California,3700.0,Street,Residential,Yes,6059,orange                   ,AS01,7108668280
4,Anzio,,Irvine,CA,92614,,4 Anzio,California,7309.0,Street,Residential,Yes,6059,orange                   ,AS01,6724581837
4,Aprilla,,Irvine,CA,92614,,4 Aprilla,California,229.0,Street,Residential,Yes,6059,orange                   ,AS01,7612084862
4,Arboles,,Irvine,CA,92612,,4 Arboles,California,2602.0,Street,Residential,Yes,6059,orange                   ,AS01,4770661045
4,Arborglen,,Irvine,CA,92604,,4 Arborglen,California,3207.0,Street,Residential,Yes,6059,orange                   ,AS01,6841391420
4,Arese Aisle,,Irvine,CA,92606,,4 Arese Aisle,California,8354.0,Street,Residential,Yes,6059,orange                   ,AS01,9934494603
4,Argent,Cir,Irvine,CA,92604,,4 Argent Cir,California,3109.0,Street,Residential,Yes,6059,orange                   ,AS01,6627005493
4,Ariana,,Irvine,CA,92614,,4 Ariana,California,5378.0,Street,Residential,Yes,6059,orange                   ,AS01,2610026925
4,Aristotle,,Irvine,CA,92603,,4 Aristotle,California,3619.0,Street,Residential,Yes,6059,orange                   ,AS01,9681223078
4,Ash Tree,Ln,Irvine,CA,92612,,4 Ash Tree Ln,California,2225.0,Street,Residential,Yes,6059,orange                   ,AS01,7574724870
4,Ashbrook,,Irvine,CA,92604,,4 Ashbrook,California,3363.0,Street,Residential,Yes,6059,orange                   ,AS01,5885229275
4,Aspen Tree,Ln,Irvine,CA,92612,,4 Aspen Tree Ln,California,2202.0,Street,Residential,Yes,6059,orange                   ,AS01,8325074897
4,Autumn Oak,,Irvine,CA,92604,,4 Autumn Oak,California,3749.0,Street,Residential,Yes,6059,orange                   ,AS01,6529273783
4,Autumnleaf,,Irvine,CA,92614,,4 Autumnleaf,California,7596.0,Street,Residential,Yes,6059,orange                   ,AS01,3609503159
4,Badger,Pass,Irvine,CA,92604,,4 Badger Pass,California,2816.0,Street,Residential,Yes,6059,orange                   ,AS01,2911602064
4,Bahia,,Irvine,CA,92614,,4 Bahia,California,7312.0,Street,Residential,Yes,6059,orange                   ,AS01,9021995881
4,Banyan Tree,,Irvine,CA,92612,,4 Banyan Tree,California,2231.0,Street,Residential,Yes,6059,orange                   ,AS01,3383508360
4,Baristo,,Irvine,CA,92612,,4 Baristo,California,2984.0,Street,Residential,Yes,6059,orange                   ,AS01,2625483392
4,Bascom,St,Irvine,CA,92612,,4 Bascom St,California,2122.0,Street,Residential,Yes,6059,orange                   ,AS01,3482904250
4,Bass,,Irvine,CA,92604,,4 Bass,California,3672.0,Street,Residential,Yes,6059,orange                   ,AS01,9524614251
4,Baton Rouge,,Irvine,CA,92604,,4 Baton Rouge,California,1904.0,Street,Residential,Yes,6059,orange                   ,AS01,7618528850
4,Bayberry,Way,Irvine,CA,92612,,4 Bayberry Way,California,2727.0,Street,Residential,Yes,6059,orange                   ,AS01,3875750179
4,Bayporte,,Irvine,CA,92614,,4 Bayporte,California,7421.0,Street,Residential,Yes,6059,orange                   ,AS01,2367470357
4,Bayside,,Irvine,CA,92614,,4 Bayside,California,7987.0,Street,Residential,Yes,6059,orange                   ,AS01,4386925862
4,Bayview,,Irvine,CA,92614,,4 Bayview,California,7989.0,Street,Residential,Yes,6059,orange                   ,AS01,8410306521
4,Beechwood,,Irvine,CA,92604,,4 Beechwood,California,4653.0,Street,Residential,Yes,6059,orange                   ,AS01,7886168046
4,Belcanto,,Irvine,CA,92614,,4 Belcanto,California,251.0,Street,Residential,Yes,6059,orange                   ,AS01,1186852595
4,Bellflower,,Irvine,CA,92604,,4 Bellflower,California,2801.0,Street,Residential,Yes,6059,orange                   ,AS01,7765072304
4,Berkeley,,Irvine,CA,92612,,4 Berkeley,California,4610.0,Street,Residential,Yes,6059,orange                   ,AS01,1967305257
4,Bernini,,Irvine,CA,92614,,4 Bernini,California,5325.0,Street,Residential,Yes,6059,orange                   ,AS01,1828370261
4,Bethany,Dr,Irvine,CA,92603,,4 Bethany Dr,California,3520.0,Street,Residential,Yes,6059,orange                   ,AS01,5969302634
4,Bettoni Aisle,,Irvine,CA,92606,,4 Bettoni Aisle,California,8350.0,Street,Residential,Yes,6059,orange                   ,AS01,4631688284
4,Birdsong,,Irvine,CA,92604,,4 Birdsong,California,4500.0,Street,Residential,Yes,6059,orange                   ,AS01,4289878304
4,Bitterwood,,Irvine,CA,92604,,4 Bitterwood,California,3208.0,Street,Residential,Yes,6059,orange                   ,AS01,9360169988
4,Black Oak,,Irvine,CA,92604,,4 Black Oak,California,3166.0,Street,Residential,Yes,6059,orange                   ,AS01,3252986290
4,Blackstone,,Irvine,CA,92604,,4 Blackstone,California,3244.0,Street,Residential,Yes,6059,orange                   ,AS01,8637546958
4,Blackswan,,Irvine,CA,92604,,4 Blackswan,California,4501.0,Street,Residential,Yes,6059,orange                   ,AS01,8174330365
4,Blanchard,,Irvine,CA,92603,,4 Blanchard,California,3455.0,Street,Residential,Yes,6059,orange                   ,AS01,3338718151
4,Blazing Star,,Irvine,CA,92604,,4 Blazing Star,California,3036.0,Street,Residential,Yes,6059,orange                   ,AS01,9680444035
4,Bloomdale,,Irvine,CA,92614,,4 Bloomdale,California,7531.0,Street,Residential,Yes,6059,orange                   ,AS01,5864031371
4,Blue,Riv,Irvine,CA,92604,,4 Blue Riv,California,3074.0,Street,Residential,Yes,6059,orange                   ,AS01,7461971575
4,Bluebird,,Irvine,CA,92604,,4 Bluebird,California,3642.0,Street,Residential,Yes,6059,orange                   ,AS01,9701285224
4,Bluejay,,Irvine,CA,92604,,4 Bluejay,California,3266.0,Street,Residential,Yes,6059,orange                   ,AS01,1276670637
4,Bluff,Vw,Irvine,CA,92603,,4 Bluff Vw,California,3602.0,Street,Residential,Yes,6059,orange                   ,AS01,5465004173
4,Boise,,Irvine,CA,92604,,4 Boise,California,1907.0,Street,Residential,Yes,6059,orange                   ,AS01,9051843076
4,Bormes,,Irvine,CA,92614,,4 Bormes,California,234.0,Street,Residential,Yes,6059,orange                   ,AS01,2179955470
4,Boston,,Irvine,CA,92604,,4 Boston,California,1908.0,Street,Residential,Yes,6059,orange                   ,AS01,3327671260
4,Briarglen,,Irvine,CA,92614,,4 Briarglen,California,7598.0,Street,Residential,Yes,6059,orange                   ,AS01,7638900660
4,Briarwood,,Irvine,CA,92604,,4 Briarwood,California,3756.0,Street,Residential,Yes,6059,orange                   ,AS01,9926762347
4,Bridgeview,,Irvine,CA,92604,,4 Bridgeview,California,4506.0,Street,Residential,Yes,6059,orange                   ,AS01,3426621013
4,Brigadier,,Irvine,CA,92603,,4 Brigadier,California,760.0,Street,Residential,Yes,6059,orange                   ,AS01,3271036634
4,Brigmore Aisle,,Irvine,CA,92603,,4 Brigmore Aisle,California,5720.0,Street,Residential,Yes,6059,orange                   ,AS01,1902992295
4,Brisbane,Way,Irvine,CA,92612,,4 Brisbane Way,California,2105.0,Street,Residential,Yes,6059,orange                   ,AS01,9825942965
4,Brookmont,,Irvine,CA,92604,,4 Brookmont,California,3724.0,Street,Residential,Yes,6059,orange                   ,AS01,8146992655
4,Brookpine,,Irvine,CA,92604,,4 Brookpine,California,3247.0,Street,Residential,Yes,6059,orange                   ,AS01,4859334965
4,Brookstone,,Irvine,CA,92604,,4 Brookstone,California,4577.0,Street,Residential,Yes,6059,orange                   ,AS01,5225750886
4,Buckeye,,Irvine,CA,92604,,4 Buckeye,California,1909.0,Street,Residential,Yes,6059,orange                   ,AS01,9642756799
4,Buckthorn,,Irvine,CA,92604,,4 Buckthorn,California,4606.0,Street,Residential,Yes,6059,orange                   ,AS01,2956531068
4,Butler,St,Irvine,CA,92612,,4 Butler St,California,2725.0,Street,Residential,Yes,6059,orange                   ,AS01,1644491931
